"Variable1"	"Variable2"	"Variable3"	"Variable4"	"Variable5"	"Variable6"	"Variable7"	"Variable8"	"Variable9"	"Variable10"
-0.39984074535932	-0.357097882946813	-0.741570881292744	0.223612934906147	1.32987492463866	-0.23526937311481	-0.0192525627216512	0.708359025178858	-1.55573471224174	-0.490154102804788
-0.625399230629036	0.622162081822548	-0.154119397458234	-0.176665594514473	-0.701276478036717	1.36275984475727	-0.922330533404952	-1.13244118136468	0.721170339789461	1.57798917495705
0.464928136212653	2.29846218594789	-0.356241537395992	1.12906606622207	-1.75495954067735	-0.540449861315042	2.05145728331249	-0.967091703634319	-0.848038551315818	-0.294238607604676
1.32796091405439	-0.0911407977597328	0.612647295357139	0.881906068100024	0.486098961615276	-0.512278695257192	1.72961349543764	-0.582260102610666	-0.246110397120777	-0.509779910650932
-0.307512654523106	-0.13179517123545	0.0568214859087871	2.06344353954793	-0.111866067791381	-0.775419865415922	2.2166829950504	0.543193190270214	-0.763586464514181	-1.78978582839599
1.31196319946828	0.589193167751258	0.727561798624315	0.574938109762221	-2.07651035481295	-2.28424016596501	2.04119382232565	0.847258048867008	0.113664818173567	-1.51375345698356
-0.915279596136301	-0.892796467930858	-0.374333077764645	-0.135956965895995	0.309367915356925	0.637198088285733	-1.61873045014992	0.435658780611823	-0.650377680684471	1.52019738335998
0.731886257624494	0.677443139434066	1.12375521783358	1.22912964318897	-3.0748568499414	-1.79408640994543	1.788533045878	0.578153932629732	-0.1453968020435	-0.688922671704175
1.19119500242966	2.76241357832037	0.102484020181704	-2.99390948170703	-1.38491979766088	-0.16023975946828	-0.161719851173217	-1.19395971943912	3.09478785162057	-1.39094421250941
0.751665896514744	1.78906148297303	-0.123098373172716	-1.15881725453825	-1.87280701510198	-1.5999789130308	1.23845552370963	0.446806429307515	1.97379216947034	-2.42539071494116
0.438745510501179	0.18678215699226	-0.0656054807225229	-1.08759799002244	-0.701486826539513	-0.847342151484599	-0.633400404918891	0.671604559577799	0.12634167624836	0.0853150844906867
-0.64491389163838	-0.679896647480703	-0.644185921085399	1.22487934561821	1.00862537311736	0.161709443758619	0.269167712330131	0.361734236971998	-1.63274126100854	0.323901670852687
0.499175320350727	0.967600830625779	-1.47399142761503	-1.26558310833421	0.767037429824908	-0.549831562230008	0.275041207152596	0.0782548662896807	0.689735292392924	-0.895079471678421
-1.24268000130385	1.05603722171011	-0.286705898976338	0.770696157731145	-0.78352517579412	1.12258685709857	0.190732316195543	-0.834385516193014	0.204173469761064	0.0577587656941604
-1.92285775964334	0.105315593295459	-1.89735573898081	0.899479607561328	0.745618502010491	0.152423859541497	-0.84099852803931	1.13242635513132	-3.50189734898816	0.73316668612325
2.3428695174942	0.559474439335782	0.106307858885007	0.651685118402253	0.548955562749437	-0.492461977262841	2.45059534678062	-1.57491117821962	0.708535258591313	0.0257846021545744
-0.409617840642415	-1.4054553463814	0.250427445432321	-0.473080499309292	-0.160823797707273	-0.438747248977336	-1.31339773368093	1.34727578826156	0.0659206166126192	0.40595883382539
-0.416472465680342	-0.921706544559038	0.373921858515028	0.4555696538987	0.858568470278225	2.08114923433888	-0.734491967849818	-1.52368495786607	1.3562618721926	1.78698711036395
0.588257092680959	0.932302565555638	-0.526501866579885	0.418329236905183	-0.67831926632236	-0.998218836296877	1.28817123706005	0.0858005238125148	-0.531886540694487	-0.48966794861547
-0.338284732490985	-0.988292490998751	-0.0792100007755712	1.6699987799848	0.631708166642636	0.510210833490672	0.0577677403680378	-0.164747906164307	-2.01380952483896	1.71005725459414
-1.22960408164387	-2.22227775283353	-0.259866657518381	1.17850378815705	1.37725363312917	2.39798920515541	-1.61710099076298	-0.893953538968329	0.318249921277413	3.33398078032247
1.0009956583368	-0.810456045574153	1.00115127750896	1.74358957585723	0.712475719956428	0.250023998505932	1.89660375944604	-1.04805012609496	0.307434617281859	-0.0635276323308796
-0.00616703664509202	-1.55902127419498	1.06037698564621	-1.01472919295492	2.52781017208801	1.39771153185042	-2.03798890686848	-0.335085105256267	-0.790539600253558	0.822080878076011
0.27366247863747	-1.4039836832794	0.820057712530489	-1.02282055064523	0.123849933616329	0.719038240067545	-1.69208534124924	-0.187149682225899	1.68817761576786	1.5470846894364
-1.83530128360293	-1.7544110233365	0.425617928050608	0.641810123332518	-2.04063811215014	-1.08181672701645	-1.57991848574113	2.82665538972479	-1.03619131435891	0.357849386430551
0.110006909448843	-0.670437087856107	-1.62752093580937	1.78853524300099	3.36772345811754	1.67198887173208	1.05163944364058	-1.73466092351403	-1.30512952586929	1.6959159121678
0.458435263634535	-2.20629700695828	2.8975345217081	-0.469960403821578	0.813964965612373	0.0241777544315825	-0.816964660773754	0.670264160306112	0.624387745910629	-1.21989453419362
-0.937976426969092	-1.32741442289108	-0.312676874925007	0.138436456505511	0.949639584021698	0.794748432594684	-1.17719144289649	0.381730726413343	-0.0291326777376275	0.896623078087345
-0.634096663676709	-0.716363555556685	0.202656276300988	1.17674195349478	-0.115461205810866	-0.14627190565979	0.424107812564355	0.598719114908074	-0.603704123095554	-0.322228687426287
-0.433788664733568	0.309142772445483	-1.9407290140733	1.89510528435338	-0.679231201309522	-0.334657638240151	0.853777220135667	0.0635927028093501	-1.88026774307522	2.09203050983245
0.133729064638892	-1.61571559401131	1.32458581084174	-0.0929448363084473	0.253893409356744	0.886830120207397	-1.14723045723568	-0.338852642419075	0.967338064836737	1.34882811851198
-0.249791139652022	0.406267915248233	-0.612597736059533	-0.0300889224395933	-0.0667583308212236	0.311737238870119	0.0744592620548135	-0.321465505715891	0.564023496793583	0.15282184020216
-0.0445617376970499	1.7501251286946	-0.669415557241625	0.816243227785955	-0.282283170941896	0.336180159822506	1.47787992025375	-1.14944695806733	-0.396961068985799	-0.470242146570557
